Sujeto,Evento,Mu_C3,Beta_C3,Entropia_C3,Mu_Cz,Beta_Cz,Entropia_Cz,Mu_C4,Beta_C4,Entropia_C4,Coherencia_Mu_C3-Cz,Coherencia_Beta_C3-Cz,Coherencia_Mu_C3-C4,Coherencia_Beta_C3-C4,Coherencia_Mu_Cz-C4,Coherencia_Beta_Cz-C4,CSP_1,CSP_2
S081,T2,7.890632713195917e-12,2.111648147155625e-12,1.3036589081250436,7.146415500133891e-12,1.7355875655201809e-12,1.3173115556154547,7.418990876216453e-12,1.8286061266053286e-12,1.3316262288504854,0.7755749095355156,0.7077918974776635,0.7760547611952825,0.7099472865518658,0.9994722033830459,0.9973010120703975,-0.7142221101041184,-0.7197429257108018
S082,T0,3.5164724473547715e-11,5.874068816612664e-12,1.4064640282440117,3.4401160250230895e-11,5.181168580749156e-12,1.2778925136223176,3.626818972906732e-11,6.1255202605302625e-12,1.3246916970734788,0.8319144036261374,0.6637651839630275,0.5112027391601097,0.4460081190166732,0.6997162063072382,0.6130102395720191,,
S082,T1,3.4569801560922183e-11,5.771446143703588e-12,1.6000186905176088,3.706475606023544e-11,5.561927155537256e-12,1.3490548773122748,3.7598565872902895e-11,6.101161266822382e-12,1.3864378640260708,0.7703871100758062,0.6910272039735055,0.5294443244898029,0.4881441670246728,0.7232893610326281,0.6761978560227684,-0.7468117974841203,-0.7217652359284028
S082,T2,3.419578961578344e-11,5.917046478374749e-12,1.4204762997313778,3.5745611889986826e-11,5.419461204669346e-12,1.227075851099132,3.793930080622977e-11,6.399972108149398e-12,1.351558200966217,0.8577539762323376,0.6892360965338616,0.7210960321850582,0.3951204264938179,0.8281248707041589,0.6281424021716147,-0.7468117974841203,-0.7217652359284028
S083,T0,8.228443704964137e-11,2.6010539036516525e-11,1.4032574819003514,8.713733695155068e-11,2.364434882961068e-11,1.3820043502503827,5.7160394840865774e-11,1.5910941083396204e-11,1.3756365015462855,0.8526100700723693,0.6428625409664842,0.6605914623486931,0.359746475514533,0.8812000859060893,0.5970556093238122,,
S083,T1,6.224508308112572e-11,2.291367315947838e-11,1.409466129574659,6.942992750974912e-11,1.9596560239441642e-11,1.3391317466291337,4.572570703204858e-11,1.4221833045472012e-11,1.3750077442101267,0.8430169921758801,0.7108019873481645,0.6189092407009449,0.43639884374964205,0.8165785328992907,0.7275282706201084,-0.7446973296133278,-0.7149564336979185
S083,T2,5.885551944274444e-11,2.1955563388704127e-11,1.4111747046411909,6.564119478651516e-11,2.120649203161213e-11,1.3282546443334855,4.4427959879061936e-11,1.5805214035694922e-11,1.4641576273204948,0.7474902451908303,0.6442716577208873,0.7128688649104664,0.4243693292359632,0.8997053422968535,0.7029161350660889,-0.7446973296133278,-0.7149564336979185
S084,T0,6.477361659327112e-11,8.973614588842069e-12,1.2161794315298478,5.1770271345364476e-11,7.46477432370259e-12,1.1667919328314933,4.667654338117687e-11,5.970510325723959e-12,1.1500557863668528,0.7474270146478309,0.781515435609484,0.5000423164484726,0.5195160863321819,0.7100506852548883,0.6756356379312046,,
S084,T1,5.8089510228038855e-11,8.212510259350115e-12,1.1553709911079133,4.994598522342054e-11,7.755491622701755e-12,1.2157006386418145,4.1048148198211784e-11,5.948691794384395e-12,1.2341865829224326,0.6693600226444633,0.7864259342190454,0.5703938911781088,0.5120355408917046,0.7670001684819174,0.6445675227726932,-0.9092180677447471,-0.8617244266547086
S084,T2,5.7334480667641026e-11,8.083998260298914e-12,1.132836161055687,5.6916111089073425e-11,7.532561420593557e-12,1.191758912031998,6.539376635402606e-11,6.563587838218828e-12,1.196461109423676,0.7639481030406343,0.7386320445582265,0.6041520052226703,0.4343087086952147,0.7433576939896199,0.6044301917505827,-0.9092180677447471,-0.8617244266547086
S085,T0,1.7852012405483552e-11,3.5705302259207234e-12,1.5053146378867768,1.3447714824380459e-11,3.3984635814859754e-12,1.4747358027061332,2.2134058329523377e-11,4.3720581693390966e-12,1.4748931063362287,0.6190819766169056,0.6217432193891134,0.24946282925770547,0.2066443005490328,0.4005141415503173,0.339526640802634,,
S085,T1,1.7253534309826586e-11,3.498553748362409e-12,1.4588766356216094,1.2702045635113885e-11,2.991485570895912e-12,1.5266826954977133,1.6249493617802553e-11,3.830556489457396e-12,1.400929528144786,0.5802220307033363,0.5976357143067006,0.12578729390742843,0.36861206796485335,0.2554231899883386,0.4433152816351754,-0.7569529670533754,-0.721413661247663
S085,T2,1.5179444370683732e-11,3.2511195771782753e-12,1.4136248667778264,1.474566391720149e-11,3.318830353951343e-12,1.4578685683229806,2.5671663565572905e-11,4.66352007014836e-12,1.4092838793445894,0.5918958289218232,0.682788416663778,0.2946578739246274,0.42311778993163823,0.32344655513301557,0.4390605146747368,-0.7569529670533754,-0.721413661247663
S086,T0,2.3633061089104325e-11,6.795787430381975e-12,1.4687428232872366,2.641739122623976e-11,7.139879369684813e-12,1.4348014129390145,2.182659532103661e-11,5.7610864610755655e-12,1.3978373904015655,0.8607854151253584,0.7984928363703444,0.6339191332856691,0.40410213084621643,0.8155605843544613,0.6338775660771888,,
S086,T1,2.8529571587898737e-11,1.0297603321715357e-11,0.7076228649376898,3.0580735765428876e-11,9.020000314816445e-12,0.9238746722365454,2.60470386581337e-11,9.082514450673806e-12,0.6899530455835325,0.7403146241830435,0.8416120433502181,0.6241248728059408,0.6544766975079164,0.7443302489946166,0.7633166653411395,-1.0292047694089679,-0.9521640830180538
S086,T2,2.3539709013176774e-11,6.191692609014744e-12,1.4702800171929835,2.6768056587882225e-11,6.634073072543841e-12,1.3275103950031826,2.3125032173683876e-11,5.390415111526577e-12,1.2885233500452673,0.88226194983222,0.7968372399870142,0.8342012790254565,0.583745899397152,0.9211525996526693,0.7795141231436412,-1.0292047694089679,-0.9521640830180538
S087,T0,4.7900876307470716e-11,1.650470182981742e-11,1.304898326483707,5.060324169860251e-11,1.625812110743494e-11,1.435489465566166,3.645559047415748e-11,1.426632138978441e-11,1.614474069613979,0.7962335064068677,0.7257328342803813,0.5960339848970708,0.5077329606061487,0.7089927741596277,0.7071235140177572,,
S087,T1,5.090693191483263e-11,1.7347988998781517e-11,1.2274627325504497,5.50291741840828e-11,1.7323731424700046e-11,1.3485913426917584,4.0943965097514666e-11,1.5154083083772903e-11,1.5170295013297332,0.7850037515805077,0.6582729016830828,0.5773430984405594,0.4202281178408784,0.6739315043385867,0.7220495131266411,-0.722825947381341,-0.7526203922032626
S087,T2,4.244548281101797e-11,1.611084161169957e-11,1.2354864621285233,4.793864558137459e-11,1.592188102696283e-11,1.326039075014166,3.824787397540234e-11,1.507888889202347e-11,1.6088923090741984,0.9233322849877914,0.785361551989261,0.7148582950826973,0.5197506926312931,0.8049704699511366,0.7012183331302735,-0.722825947381341,-0.7526203922032626
S088,T0,2.716141645455611e-11,8.808170746248122e-12,1.5148032772234414,2.48203024071498e-11,7.462948469281992e-12,1.494895710692298,2.0013144607968955e-11,6.753261560368957e-12,1.6462181994551377,0.5281827691172247,0.6940080777426979,0.49109295029241284,0.44054507755289524,0.6537165852347959,0.6576500404627963,,
S088,T1,2.3686210179722776e-11,9.010457323949088e-12,1.517370332962208,2.2406921425586997e-11,7.617435289913182e-12,1.5427517232992203,1.845188084180202e-11,7.167975322640456e-12,1.5781715662122406,0.5314191310894507,0.6347821347753863,0.4907494392983499,0.40333701790728227,0.7173784350158168,0.6588172747014202,-0.7533886136595889,-0.7284317775081934
S088,T2,2.869048861732466e-11,8.952036704862235e-12,1.3688183120386253,2.595508595596843e-11,7.474014607078456e-12,1.350543810458262,2.048811383218219e-11,6.876543485844246e-12,1.4775193295234454,0.7921549525316531,0.7368224400388144,0.4822111283368329,0.435379417758693,0.719413008659235,0.6059343446768316,-0.7533886136595889,-0.7284317775081934
S089,T0,1.0982009565746652e-12,4.931150487359174e-13,1.425207473930645,1.173805197227218e-12,5.286886558146351e-13,1.3743868967061468,7.859824860043875e-13,3.2716064118698083e-13,1.3710919656168543,0.8799393683338212,0.8818285053308478,0.749024773148814,0.6258948037524881,0.9147057897732884,0.7269189044824912,,
S089,T1,1.1417834843575772e-12,4.311512771121037e-13,1.497519996230115,1.2730717965283379e-12,4.870169035925685e-13,1.5266032526585003,8.3387414086217e-13,2.9730264081073634e-13,1.444142946320028,0.8805956408198659,0.8615245457186147,0.7438488091969955,0.6416433856307161,0.9128451361068398,0.7701985205981688,-0.7211929604643921,-0.7074343491730996
S089,T2,1.1141242767733661e-12,4.2911213160386704e-13,1.570638856664094,1.21302746714407e-12,4.850068309169432e-13,1.5900881442542243,8.060577792211982e-13,3.064225717112647e-13,1.4944835718645644,0.8922169731911473,0.8505846557663058,0.7786566061180104,0.5616344051219797,0.8806177092727496,0.72754036422464,-0.7211929604643921,-0.7074343491730996
S090,T0,4.9385192157914815e-11,1.3107237213404089e-11,1.710025149339269,6.021412687728697e-11,9.167796260541814e-12,1.3964892682181427,4.9926649398658326e-11,8.037152592089412e-12,1.479471585974074,0.8657989071079831,0.562924603113263,0.7246086864362447,0.32484691099248103,0.8207811928664916,0.6969709130141375,,
S090,T1,4.233292004103734e-11,1.2586848445751798e-11,1.7242667361930524,5.037943264592274e-11,8.786648525092754e-12,1.4171778328353435,4.058480943052441e-11,7.44397712159457e-12,1.5562461836842572,0.8048085642312407,0.6941866130104518,0.6685383542909193,0.39179092253284636,0.8405491572984627,0.6938481675143195,-0.7231719856220126,-0.7433528794235593
S090,T2,4.21059991645593e-11,1.2109154932402352e-11,1.6944970303956521,5.1010194642767476e-11,8.159782294624558e-12,1.2996707463593236,4.156328528202874e-11,7.0502201274352604e-12,1.4784590010616105,0.8103687194132243,0.5858051512522925,0.7560029176213465,0.3425385268673444,0.8631636922300367,0.7304063702270331,-0.7231719856220126,-0.7433528794235593
S091,T0,6.53710606769479e-11,2.60481616321322e-11,1.4009866030039149,6.410674731516114e-11,2.667654566373797e-11,1.410569298299857,4.125913296093522e-11,1.8178330758592222e-11,1.3951885792543495,0.8980055991144513,0.8341819316346439,0.7080060471460901,0.6035951788827936,0.8530607440739805,0.773356272781703,,
S091,T1,5.371867223435446e-11,2.481183766947183e-11,1.3851227148229999,5.2370659947896794e-11,2.4562742677306022e-11,1.4095044390691436,3.390222899862664e-11,1.704605446312406e-11,1.420473826764635,0.9055891949930106,0.9032502288319078,0.7471057536300332,0.7326510376769261,0.8890322848699765,0.8528993961722043,-0.8224470865318638,-0.7277013589205819
S091,T2,5.853785590631311e-11,2.5586092017196877e-11,1.4326648440442245,6.231265546813987e-11,2.5474703245821316e-11,1.397866489279555,4.027799117567271e-11,1.71956350427121e-11,1.4142725615461111,0.894755404815894,0.8866481424805943,0.7896967478876342,0.7819151374955514,0.9106953160546762,0.9008495607219545,-0.8224470865318638,-0.7277013589205819
S092,T0,1.1096464881226756e-10,1.8980188990512592e-11,1.1546333851631019,1.250233108959387e-10,1.485887235280205e-11,0.9966771239314577,8.619911698777298e-11,9.517063613627892e-12,1.177316070288054,0.6245462182728388,0.7724979006659918,0.4850261374828615,0.6034493012012275,0.8360501578794013,0.7853422749825085,,
S092,T1,1.1847370458088278e-10,1.8917189203087756e-11,1.092909541085963,1.332261952477562e-10,1.4468386684535646e-11,0.9972375038278204,8.955369078138584e-11,9.013729100647365e-12,1.1284150769583954,0.681095802144008,0.7854445254211838,0.50658010619276,0.6006544070908101,0.8177814720795549,0.7830968393281506,-0.9892115455274995,-0.8524081782271008
S092,T2,1.0457866669432467e-10,1.8900650121454097e-11,1.2336430184052956,1.125384569888847e-10,1.4913279112902896e-11,1.1501153829810151,8.406820630917212e-11,9.955292057194964e-12,1.233992601299816,0.7862296210335828,0.7272111049188529,0.6409068320772359,0.6240251550296924,0.821962284691832,0.7944303207780095,-0.9892115455274995,-0.8524081782271008
S093,T0,1.1323507969702586e-11,2.112878318634227e-12,1.2903981716423756,1.1473620669135791e-11,2.294880635339264e-12,1.3115834799118065,9.150305097908636e-12,1.5410003358916822e-12,1.2116549779921597,0.5725002313671673,0.545492074784119,0.4070850020089116,0.3638952413825622,0.5553440372656383,0.5603466726379404,,
S093,T1,1.0087510595364504e-11,2.023245530712784e-12,1.2966376049126562,1.011162453805858e-11,2.4036761068397544e-12,1.2817697038327438,7.104071226292579e-12,1.4855031659221755e-12,1.2763710192096487,0.6780654617970863,0.5647510249933069,0.41592276845213805,0.47482262204505526,0.5599444519851235,0.602912119247283,-0.7894477317812405,-0.7583587072930775
S093,T2,9.397055839174926e-12,1.989910586966438e-12,1.4438685753816303,9.989401096008236e-12,2.414510227798025e-12,1.49800138657329,9.072009827433402e-12,1.6381377098181125e-12,1.3678954965330958,0.7823313384299342,0.5070977323072136,0.3878051160142288,0.46388770640702903,0.5504669346378007,0.5566883719313683,-0.7894477317812405,-0.7583587072930775
S094,T0,5.015580783661646e-11,1.1882721422091984e-11,1.4509154961614288,9.465408805712235e-11,1.7417263154044278e-11,1.1741274677487588,1.102378006817732e-10,1.9874238819431347e-11,1.1911613696242471,0.627777941192831,0.648532604163126,0.4438554161647611,0.37481039633741325,0.6838430183944015,0.676597649622867,,
S094,T1,5.757283019257313e-11,1.1814339299316587e-11,1.4870093684275902,1.0851354935629053e-10,1.8087019305485378e-11,1.2002178225056332,1.004821271753964e-10,1.7018092868486762e-11,1.2014425300679683,0.7276303960616087,0.5200351543936015,0.47254941573410114,0.3340975857912226,0.7358672854791205,0.5861084171328056,-0.7472132271107786,-0.735573283495188
S094,T2,4.735636011814144e-11,1.0302283243184441e-11,1.4710018880266984,9.072962191986533e-11,1.62915442865658e-11,1.3515752083190364,1.1372180725417226e-10,1.9365694957479675e-11,1.2739274125085729,0.7015459669666826,0.5440551346480836,0.31572191149455414,0.3142529326906128,0.5276981448214474,0.5643347574574322,-0.7472132271107786,-0.735573283495188
S095,T0,7.028730957851619e-11,2.4600174820023902e-11,1.3284168975684978,8.000592406640704e-11,2.6166299332875878e-11,1.3205505019112924,6.898755672135868e-11,2.378990364465141e-11,1.3031984687788742,0.7272072273579178,0.675526244166772,0.8333342149232053,0.6552521108094351,0.690286674039245,0.7298778530340673,,
S095,T1,6.564866015451119e-11,2.3552782329954426e-11,1.2919893489925636,7.707074140445101e-11,2.6238962696596142e-11,1.3297837932149421,6.268883589206419e-11,2.294374886717837e-11,1.3121442615306702,0.7075651260093241,0.7438986903901768,0.8039276408252517,0.6852872687932067,0.6785485971317611,0.6985702305057923,-0.7536879563689128,-0.7199121213267373
S095,T2,6.978346176227349e-11,2.415965357194546e-11,1.2694737894454078,7.723077088531632e-11,2.4820145385921032e-11,1.2454891918459001,6.953711214727695e-11,2.389093165269146e-11,1.2413622933734416,0.8650234660759111,0.6795181102475595,0.779110323065036,0.6810686378013895,0.7603962759580821,0.698115132081168,-0.7536879563689128,-0.7199121213267373
S096,T0,6.654234391213109e-11,2.262880207466682e-11,1.4179192621592285,8.125562958329847e-11,2.4411722816756342e-11,1.4211454301956024,7.290436850097385e-11,2.806305854903225e-11,1.428117106286589,0.8570083290783075,0.8476601124896718,0.6867645661637691,0.6527580101013237,0.7681914130487997,0.7510615283012603,,
S096,T1,6.115934747235521e-11,2.7746818329795317e-11,1.4244147624071637,7.652869161439346e-11,2.8420346111059065e-11,1.408321362103434,6.645067104426221e-11,2.995268224533649e-11,1.5095139307931722,0.7715559975637454,0.8198976850365994,0.7212044091190662,0.5752562982195515,0.8279498381017428,0.7226371394551737,-1.040031074499824,-0.9663306104819979
S096,T2,6.205074427144173e-11,1.9794137787500798e-11,1.4086673688836007,7.121091467217949e-11,2.1149964850049925e-11,1.3648352499599037,5.916434544529053e-11,2.0552053638048856e-11,1.3420531254987877,0.8788604276734132,0.8517809178175588,0.6272157276045235,0.684731622288784,0.7036833801232055,0.7931699456450269,-1.040031074499824,-0.9663306104819979
S097,T0,3.350214737446516e-11,1.0591436368218964e-11,1.5116380665264253,3.177610294928391e-11,8.858574701081561e-12,1.4800072927654981,2.4857921201700626e-11,7.151788952475742e-12,1.4163636992528643,0.5935156719627065,0.5815670095461238,0.5179311408703259,0.46986579034662984,0.6146388600242195,0.6776325580274751,,
S097,T1,3.7725657586874656e-11,1.229135870645965e-11,1.2820784246038501,3.2563153353619686e-11,1.0750560067939144e-11,1.2134186309129447,2.3884182336621987e-11,8.785245341967622e-12,1.301842300805515,0.8996204481275085,0.7280857061923173,0.6405626072237212,0.5325760623813903,0.8016899187105806,0.7528156894167335,-0.713933425398689,-0.7346786915225844
S097,T2,4.303501298556104e-11,1.1611908833299018e-11,1.4561235186653971,3.939667829620391e-11,1.083071554370815e-11,1.4161240109313105,2.932546803310628e-11,8.962361691384037e-12,1.397593916373824,0.5891791183258224,0.6292608883996069,0.5658825133645978,0.4504985832433363,0.7207035114505407,0.6365862600065455,-0.713933425398689,-0.7346786915225844
S098,T0,1.441550289789054e-11,1.4771899273902414e-12,1.6398937585686217,1.622962081920673e-11,1.3110062220893686e-12,1.2475265480902789,1.3183739403162145e-11,1.1646421779049374e-12,1.3461927569513639,0.8821169137364682,0.7367687372344661,0.7680526794095912,0.4854350604319943,0.9288775355700019,0.7825180433553635,,
S098,T1,1.3422241860292342e-11,1.413895923201569e-12,1.6555513061828075,1.62420581760064e-11,1.2243252791643642e-12,1.3626099994074496,1.292802629463606e-11,1.0711282520061718e-12,1.5596377746906207,0.8471268933849303,0.7100829254806712,0.6661288195027459,0.5085413555258725,0.8839078771932651,0.8242104299752576,-0.822748188310549,-0.8002465757698705
S098,T2,1.3454996402593521e-11,1.5290049320491195e-12,1.6209967981436846,1.4878883537796603e-11,1.3443091683098584e-12,1.2598077093364224,1.1894487012263847e-11,1.171819615949239e-12,1.3477411351109765,0.938509289225355,0.6808154927720612,0.8211000662209472,0.4539780640577535,0.9403767054208985,0.7910456245728997,-0.822748188310549,-0.8002465757698705
S099,T0,1.0659547618937627e-10,3.9909963445174226e-11,1.349172194744167,9.729250327278523e-11,2.9110249938590026e-11,1.2248846940764015,5.502793759273032e-11,2.0315023287852536e-11,1.3384623070392168,0.9039260445983262,0.8222426851078618,0.6795337112415345,0.5546063649752316,0.8519567824456513,0.797658569758752,,
S099,T1,9.662465238467224e-11,3.971859394837565e-11,1.4075948838951258,8.790247511550449e-11,2.7777105197590487e-11,1.3135925293431585,5.1658199934949587e-11,1.9111460710873686e-11,1.3753776864623535,0.8927402602975348,0.8017598490975251,0.68825833356206,0.6093162225437453,0.8537325602826376,0.849136957702316,-0.7228300807382911,-0.7318635610524432
S099,T2,1.063392979328148e-10,3.7483618700458324e-11,1.2380559273543794,9.711119911294014e-11,2.7420994655481514e-11,1.187816401819882,5.379360686764737e-11,1.9322707512833536e-11,1.4653133843710546,0.888960330865837,0.8560563650449781,0.773335265221738,0.6148838011223328,0.9145657977541813,0.8216832892846954,-0.7228300807382911,-0.7318635610524432
S100,T0,5.8165276482890236e-11,9.602028079648134e-12,1.4356226088751805,4.942274249107455e-11,8.644550966322932e-12,1.321069733608921,3.7972267552580504e-11,9.01776964205338e-12,1.4991286988905155,0.7328575615110293,0.711591215562664,0.3350974937384416,0.4026577748750261,0.4964286925148996,0.5623782776474701,,
S100,T1,4.900628882287673e-11,8.460021742330567e-12,1.3544022833513405,5.149467462566232e-11,8.224229740572436e-12,1.425887099185416,3.5752545011928036e-11,6.2700410387396024e-12,1.4685603161913068,0.6118474529997193,0.7250416234514896,0.2820362790863975,0.4654019151873276,0.46881837730490483,0.6303764360865054,-0.7507620976043283,-0.7398316426451635
S100,T2,5.0366286243220553e-11,9.903527443471548e-12,1.2517835684627847,5.637669518940489e-11,8.196382224362108e-12,1.2088921911257544,3.9515647121379505e-11,6.515576389789177e-12,1.3310798322871598,0.863051172107404,0.6499664043141988,0.5086237574181751,0.35970068760769286,0.6037526657277644,0.5780721322622114,-0.7507620976043283,-0.7398316426451635
S101,T0,2.709567317558349e-11,1.1827764803996363e-11,1.5268110679814744,2.4555748529530166e-11,9.554097069773048e-12,1.557209892943441,2.055339030281914e-11,9.654503259444611e-12,1.6702193846939593,0.8503017733788136,0.6941691052115224,0.7442726476211503,0.4976094041379093,0.905775936777956,0.8095883253777935,,
S101,T1,2.6696961368659202e-11,1.1587393790317816e-11,1.532778712531776,2.5323988217376177e-11,9.377142550466146e-12,1.4931575066622518,1.9765137196351074e-11,9.349912607567047e-12,1.6651636765897728,0.8489371680976322,0.7964947441925129,0.7670276951839667,0.6382902223026486,0.8907931307862424,0.8498933378643624,-0.7078185004400123,-0.7012709823188914
S101,T2,2.6163754388044483e-11,1.1341643601293228e-11,1.5692026002422013,2.4195812897793668e-11,9.417359528284085e-12,1.5097085335186013,1.9818925884747665e-11,9.504162731429217e-12,1.6334711118782566,0.6618219690754296,0.7983035769021775,0.5222177648456021,0.675596309011031,0.7727282731914562,0.867843312886509,-0.7078185004400123,-0.7012709823188914
S102,T0,3.4323106605961363e-12,1.1562420824592948e-12,1.2969492607840407,3.08614954732492e-12,1.0448167533822187e-12,1.3258852333243307,2.4434161222722813e-12,9.063321175286788e-13,1.3041808915933806,0.7743368633516376,0.7463016032820946,0.7009297042372868,0.5967105258316917,0.8930823023618191,0.8065735619058884,,
S102,T1,3.628551772762823e-12,1.0328342155786267e-12,1.3553268812764092,3.5076961693519634e-12,9.064312234873487e-13,1.365428523804596,2.745675218134894e-12,7.999126010517481e-13,1.4441198643855533,0.8718606427918336,0.7617420026875755,0.677922569370323,0.5998074204671201,0.8624696828457373,0.8276513464409148,-0.7292481562429566,-0.7174478832147158
S102,T2,3.931843235083465e-12,1.0269857637172563e-12,1.3317614820996406,3.674474982459116e-12,9.374546708516887e-13,1.3186741734449112,2.9381925820408458e-12,8.542961828770846e-13,1.4177076840831577,0.8312439265955791,0.83138753989743,0.6888006987559598,0.6392612963227694,0.8243586439479978,0.7960168012667739,-0.7292481562429566,-0.7174478832147158
S103,T0,1.1084596862946126e-10,2.1462947507280903e-11,1.3377468859457038,1.1166113211152545e-10,2.15833764827045e-11,1.2931612968582131,7.609077962473615e-11,1.4302751935757713e-11,1.4034884317994278,0.5405521935822568,0.6624620123950209,0.35045493406999084,0.5173171857405524,0.6817458232674627,0.7700316708887183,,
S103,T1,9.671217141410907e-11,2.1709759564641436e-11,1.4721204458993238,9.965594857796818e-11,2.2161726398815822e-11,1.365195681544722,7.346674505021331e-11,1.479509093124286e-11,1.5025023452614965,0.8378999540096771,0.6468379084838679,0.593450372503818,0.48863563451287495,0.8058580887468938,0.720735591703547,-0.7373684170961761,-0.7306416552210014
S103,T2,9.650325500629266e-11,1.9221841445880648e-11,1.3703621299212068,1.0359394136865033e-10,1.984296617472392e-11,1.297085760535789,7.681012314464218e-11,1.4110830781982591e-11,1.3521978152237772,0.7876623744556401,0.7767565401463296,0.5358345050253965,0.5790812804806247,0.8143728658668509,0.8139417274276814,-0.7373684170961761,-0.7306416552210014
S104,T0,2.0325815251069492e-11,4.003663287512928e-12,1.593503460167714,2.6080139775198516e-11,4.3629863162490795e-12,1.3895686608155646,2.197134290866769e-11,4.160417291728112e-12,1.3682016413606195,0.7966877264493006,0.7912306928093406,0.6653937949252712,0.5550788456580904,0.7578558718956483,0.7444063387037076,,
S104,T1,1.585811898473382e-11,3.658031285024198e-12,1.5101347525582802,1.979198840277175e-11,4.252007134900244e-12,1.4034561270975412,1.7018195553600963e-11,3.854604780221721e-12,1.4297283260887976,0.8401855876304991,0.7138561058857429,0.6750239762286785,0.48708626751020356,0.8310593449182524,0.7705905559350091,-0.7286693695281714,-0.7169059106046543
S104,T2,1.8127283163197796e-11,3.5607049280069623e-12,1.4244495506338373,2.1444405587890867e-11,3.904097374205615e-12,1.27474498235295,1.7580310212041954e-11,3.5531597696300025e-12,1.3376263393279082,0.8712184348735132,0.7991083318936388,0.717195395012818,0.5695361687656912,0.8511945895328996,0.7482902348291195,-0.7286693695281714,-0.7169059106046543
S105,T0,2.1625254032356686e-11,3.5607744725680047e-12,1.3074676904791325,2.1053739804678402e-11,3.580493981048323e-12,1.2027273939311254,1.7888158741994124e-11,3.1603881150849218e-12,1.426879641234969,0.5877436840412258,0.7505455294498352,0.24659282733309995,0.5450680720511982,0.4253891266567216,0.7040196680613969,,
S105,T1,1.717860846239671e-11,3.3234141680339654e-12,1.2567742598650795,1.7621285337394685e-11,3.3888638065053336e-12,1.1944868025731905,1.3985234679897287e-11,2.905343437033551e-12,1.3670365445154762,0.745289195729709,0.6876165730798596,0.697002707058149,0.5016738468017278,0.8541952059661775,0.6932625577133494,-0.7851830132815163,-0.781036827990719
S105,T2,2.239823282065771e-11,3.2624999258004304e-12,1.3263057340842968,2.291720158223756e-11,3.3450232524764783e-12,1.2241235977276455,1.842591938488504e-11,2.906267775206659e-12,1.2963116276565259,0.8375256156013131,0.75321015249082,0.58005007082609,0.545977881226541,0.7546687358347328,0.7634008985617157,-0.7851830132815163,-0.781036827990719
S106,T0,6.30281217686569e-11,9.445450800805599e-12,1.4108733922012096,9.361461792071084e-11,1.1182181914127269e-11,1.319478170501946,7.890787604265547e-11,9.038116339960209e-12,1.4016124656127258,0.8212151100332853,0.6651403396795205,0.5814939322590236,0.4501176191018956,0.7418318515183792,0.6120822646770366,,
S106,T1,3.695992057731672e-11,7.569097333822011e-12,1.4935062393800445,6.021552123059122e-11,9.624573284095018e-12,1.316614440481901,4.782505960007952e-11,7.164842662523453e-12,1.5790413733707949,0.6516995423913716,0.6941451713561442,0.4631686857164266,0.5238222489380175,0.7384891675347608,0.718554185440099,-0.7967149885101156,-0.7514068078831608
S106,T2,4.1453382387439576e-11,7.838824918633855e-12,1.3055330044754323,7.452619645892747e-11,9.941554469184844e-12,1.3898533370453143,6.59774265208821e-11,7.98701642123844e-12,1.4577315003331044,0.7955295954483379,0.5943853840649702,0.4856651332917494,0.48542632208004166,0.6935211172387337,0.6802023787860187,-0.7967149885101156,-0.7514068078831608
S107,T0,7.47025058519107e-11,1.3709625979619959e-11,1.2451986359064415,7.517265426136996e-11,1.1951346390540448e-11,1.2134678136003783,4.93188269118373e-11,9.635596523682339e-12,1.3119140578098014,0.9272685964720151,0.9233429452366547,0.8286867507954452,0.8695510428123433,0.911009595232641,0.9054520323556173,,
S107,T1,8.29956253520547e-11,1.4067524680022429e-11,1.0620692731017058,8.11658588976676e-11,1.2166924045356192e-11,1.063018176160788,5.3402971422094964e-11,9.4795322176836e-12,1.103519288744876,0.9448735460027655,0.9158374247799064,0.8606423963516379,0.8669962660683875,0.9308700834909096,0.9292138689314599,-0.7494431755102481,-0.7351033691876493
S107,T2,7.103149993237579e-11,1.2946319982666934e-11,1.4046961230581092,6.984064844728666e-11,1.124597764954226e-11,1.3453295361138382,4.739625234007812e-11,9.041700705143551e-12,1.4046701199581917,0.8725709080219564,0.9349706747168091,0.6063998245936522,0.868110659799059,0.8133828905811413,0.9235972850535547,-0.7494431755102481,-0.7351033691876493
S108,T0,4.4992976298905524e-11,1.084367874957796e-11,1.3717247561609676,3.502974978728223e-11,8.305621234190363e-12,1.338468340848807,3.32182026867035e-11,7.28757887059041e-12,1.3393942643527608,0.7379582452159681,0.6873466189297346,0.5166494247581426,0.5039455835360569,0.6849557477745949,0.7332865999078004,,
S108,T1,4.550450890959365e-11,1.0769040977691759e-11,1.426229391347526,3.496015270770367e-11,8.536301572215024e-12,1.1917200591419856,3.225130306172672e-11,7.408967329557954e-12,1.244569607929706,0.8880378988020918,0.764284870361397,0.7397620443302759,0.6210428999658958,0.9227590649249942,0.8546285195738191,-0.7580701319020466,-0.746373295210935
S108,T2,4.0958304106794785e-11,1.0307571161080984e-11,1.4572183853862868,3.8461008442217976e-11,7.979350949848122e-12,1.3618835296017593,3.791000138946644e-11,7.026092677999685e-12,1.3892226208989789,0.7504025797042098,0.7358513626082742,0.36850990669954875,0.5162388451719979,0.5416748479686995,0.7430043657161799,-0.7580701319020466,-0.746373295210935
